time,route4,route8,route2,route5,route3,route9,route10,route1,route6,route7,,
468,1.055929183,-1.399817239,1.059250792,-0.762900002,0.449700935,-0.4756084,-0.291952467,-0.219092912,0.200060246,-0.242791701,,
469,1.075617541,-1.410936127,1.037750735,-0.790242547,0.464891365,-0.479862492,-0.277094428,-0.258144389,0.194101449,-0.237411133,,
470,1.095168538,-1.421655753,1.019162802,-0.816982213,0.48003291,-0.485966468,-0.28190297,-0.286216413,0.187405061,-0.237461868,,
471,1.114462328,-1.414539042,1.000974529,-0.843153055,0.474765575,-0.491802117,-0.288278039,-0.313716547,0.180965423,-0.237336892,,
472,1.132191502,-1.382394432,0.983173434,-0.858629482,0.457773477,-0.502638509,-0.294408397,-0.29652761,0.187521625,-0.237059347,,
473,1.149796668,-1.35055879,1.005334641,-0.835071868,0.44114653,-0.51551093,-0.49569007,-0.236168856,0.206623116,-0.238600281,,
474,1.16727448,-1.321059466,1.029263764,-0.811734604,0.429693749,-0.528096873,-0.750857663,-0.176537591,0.225571532,-0.240106758,,
475,1.194148464,-1.294648959,1.05297121,-0.78864242,0.424192418,-0.517637137,-1.002440183,-0.141320408,0.249718182,-0.241506942,,
476,1.223282683,-1.268567544,1.054277856,-0.758988992,0.418846305,-0.479380356,-1.031928395,-0.166805723,0.287270282,-0.220298284,,
477,1.252121282,-1.251543273,1.049840717,-0.71861753,0.418670168,-0.441611915,-0.93460659,-0.191909317,0.324375041,-0.193430303,,
478,1.270782686,-1.246331623,1.045541725,-0.678796424,0.431046423,-0.409114987,-0.83860209,-0.217279408,0.35817729,-0.166905615,,
479,1.27959215,-1.241268563,1.034912875,-0.639538875,0.443290074,-0.395499385,-0.770068442,-2.52E-01,0.345613404,-0.15131289,,
480,1.288365986,-1.233885057,1.020707898,-0.636209084,0.453784595,-0.382110731,-0.729491631,-0.286726298,0.333215946,-0.142131697,,
481,1.300743951,-1.223545608,1.006729199,-0.661566515,0.451785065,-0.368968561,-0.689534624,-0.320880997,0.320960546,-0.13312257,,
482,1.326092921,-1.21352307,1.013108015,-0.68674409,0.449790323,-0.389973556,-0.672760143,-0.349801021,0.314261273,-0.13292446,,
483,1.35119981,-1.18408227,1.042173105,-0.711783135,0.447783558,-0.412222112,-0.698161279,-0.377537946,0.308655725,-0.142558211,,
484,1.376073042,-1.130846205,1.070919626,-0.698011879,0.440579703,-0.43436852,-0.723458898,-0.405104044,0.303046902,-0.152204176,,
485,1.379813524,-1.078497927,1.086766563,-0.669955037,0.433079028,-0.400551057,-0.749835727,-0.388275289,0.316132739,-0.155754535,,
486,1.382025748,-1.031862687,1.074181823,-0.642452921,0.425578615,-0.345427645,-0.780514309,-0.344032864,0.340730705,-0.145662292,,
487,1.384267368,-0.991805224,1.061736367,-0.615510167,0.432942265,-0.291112363,-0.811151596,-0.300481957,0.364954915,-0.135865095,,
488,1.38101467,-0.952508143,1.049626719,-0.614731233,0.444508024,-0.295743185,-0.835048129,-0.288131728,0.367246952,-0.127246831,,
